Estimate,Std. Error,t value,Pr(>|t|)
30.098860539622486,1.633920950302906,18.42124647097681,6.6427360304651305e-18
-0.06822827807156365,0.010119303810422774,-6.742388542706787,1.7878352541210847e-7
